Brake Pad Wear Level,Brake Fluid Pressure,Temperature of Brake Components,Vibration Data,Brake Response Time,Vehicle Speed During Braking,ABS Activation Frequency,RUL
0.10806597522404487,0.717046377099657,0.3457539842225081,0.6693882488777991,0.2663930394978737,0.3996462717460386,0.35792986450796366,0.8840217061538743
0.23436279022031387,0.6037267434715388,0.7230348597458975,0.5548045548142105,0.6734762793123578,0.4302742047971756,0.39287675350757745,0.7408315107905173
0.5393722471738247,0.6793388720303953,0.7225959305607489,0.3985038406518507,0.3929531756979929,0.6023677160040974,0.2561921351896463,0.46482884087282994
0.6476933159990821,0.7610216169589222,0.7431127653234941,0.44333781949953466,0.5326910864239175,0.5393306568113845,0.3720610548678933,0.3480848446831413
0.534273656237994,0.7156972960968434,0.782772032230753,0.4591331102963999,0.4898592170278136,0.40306305348626414,0.07149155053306494,0.43308952948383034
0.4768703435223519,0.6413468730436064,0.9303020886989424,0.48065992083336484,0.490199903321666,0.34589410781618923,0.16794037102533996,0.495448490771366
0.43977926088214225,0.7224216404290793,0.5465861927071417,0.03486840086707843,0.5809861984870875,0.47299210081102405,0.42924089304687285,0.5419020967545345
0.20429560192651453,0.7714609790636617,0.6164357370116786,0.3396947408461306,0.6671262460303635,0.6290713512496677,0.27763307258020836,0.7372042137514924
0.35603115832105825,0.4950058721422521,0.5375342350127962,0.10311218636131475,0.5251493669941991,0.5990398871095293,0.11377866735511522,0.6778670061589085
0.4078722458080425,0.8159074064955898,0.6002965267133716,0.6556561894918973,0.5655078017630526,0.5248143063749883,0.2301133819558006,0.5895128973134072
0.7114244452437831,0.6663745261318927,0.8299310033454468,0.3878300959994145,0.5328891536727041,0.6302830791437224,0.2076599527474919,0.27315663129453455
0.5687236579136923,0.742548993324023,0.39824782741039966,0.36133181006407544,0.6017531423930627,0.7560040079794031,0.28340382685270754,0.3757586340392238
0.1473919689274532,0.8197246923645227,0.47084254917516366,0.579359466406647,0.4537083620513673,0.6591189765651222,0.26292490161923526,0.7945893821891735
0.564816793878959,0.5628326302769533,0.8065771404756842,0.484464959489975,0.6075390554416414,0.5818036992915628,0.3178931728938161,0.5319789086571616
0.4229835439167367,0.6290558997572453,0.7530054760353134,0.1742730971241586,0.6110499865647384,0.7392108009991033,0.29305339483874254,0.5456535829401848
0.3646155999388082,0.6711451304124295,0.5455302529774383,0.3858189274945263,0.608253700868291,0.45602245466755575,0.43597392550370184,0.6659108197716581
0.6223352577681736,0.6216246478875571,0.728160300168108,0.33296660535472306,0.4339852132663524,0.5662620690666973,0.3424548599719669,0.3857964657268353
0.7061999044991902,0.8734936575836808,0.6511823763738049,0.05109342227878921,0.48316623657628094,0.5698368096599448,0.34576716111935857,0.15504067244540465
0.6862560238232397,0.6143227906173206,0.8250411913501482,0.26194475335255907,0.5239466988780435,0.41445701123357315,0.4165157123894522,0.40336651733368994
0.3321564953554723,0.6444453220513133,0.6111764390740159,0.3632919355967069,0.3629157955170994,0.5370188756573463,0.2611231249570418,0.7020477035833335
0.43815752482975706,0.7204389031602977,0.7538448170808874,0.3770098137016315,0.6594920208086015,0.2887560478657045,0.17381225566415145,0.5234589674550024
0.5662526862807128,0.5797850473923911,0.996301786573893,0.10355371526453827,0.4987723466497824,0.886826707149443,0.42069703246322493,0.43232898849780743
0.6951090254244718,0.6604319288243736,0.6897148732571199,0.6303331166094952,0.5283927887604721,0.45938793173455306,0.31358417481081124,0.24743180620534488
0.404165152430942,0.7317453261250175,0.6073992248692265,0.3795793882217122,0.4422995560272797,0.8379171197131967,0.31393512078989283,0.6871458714921147
0.46286820466723655,0.6667139595617488,0.7083670477831469,0.4075106153321126,0.3673122440632977,0.6057126758579239,0.23666700784697636,0.4917489099206902
0.27873300519879435,0.6906613141100051,0.5452078712694173,0.48012832766796737,0.4395970114525229,0.6847296198233939,0.23831446668964223,0.6951127949664726
0.26075867518386586,0.6470667887551629,0.9581951558287098,0.24238474921926578,0.5219204187633588,0.5266800302473602,0.3846722338770844,0.7027632709087546
0.6625051644788396,0.5485529690819233,0.6270106556543972,0.4912711946265393,0.5673428812753694,0.6311894537942512,0.398465579813761,0.341513805531619
0.7712480057141646,0.7321593211339238,0.559060001966173,0.3265850707963634,0.516179154060272,0.6975734459982654,0.37838234057466585,0.29726781929280105
0.48559797568393326,0.8754933071647242,0.47464664924699457,0.2206828918705617,0.534672401624195,0.6996828621591273,0.3792961605445475,0.6038707467708246
0.7007065795784049,0.7018401630783437,0.7645830287409657,0.5146894986710798,0.4662973625318623,0.7162160085111535,0.3569029537259759,0.2793436132104803
0.5723272050095268,0.722526411724755,0.7300781119241608,0.6983347717603616,0.5496248566245429,0.5447500934941235,0.3131522730078157,0.4465857441063693
0.37097604907897513,0.7692722755116859,0.525396844287886,0.5449658746971664,0.6482832866385907,0.5279460491262967,0.28246203156790195,0.6331192215512286
0.5722791211016828,0.5730669503453301,0.6864677017683634,0.5845955130280862,0.5704789442438987,0.3608735512098594,0.4210323849941553,0.37864041567611434
0.8076073132931938,0.8702514658129605,0.37371660476807156,0.2958738786875402,0.580954188825294,0.6784828516765404,0.2626279129509566,0.3135204654366034
0.4928347921780097,0.7202328796422801,0.6277455862609734,0.08047605416630871,0.5294016399306631,0.7623568066985164,0.33699792138807466,0.5753031859368032
0.8129287311628013,0.8631856899089109,0.6679134528115042,0.6980275044199682,0.3496844930400398,0.8423972519876894,0.21959870020457534,0.19652706132275044
0.0,0.6266967004476011,0.8560994714338834,0.810902977880952,0.3955333469368757,0.6457758951870761,0.23407009631495496,1.0
0.6643805008750447,0.8818061922557825,0.4843771795906966,0.7085613547539364,0.5454875800663843,0.4850280340637146,0.27638454321427736,0.39622483476084547
0.5174094136476343,0.7775155494034782,0.40824710567965133,0.3328428122040501,0.4989060948039914,0.3454355785065817,0.21960616232728364,0.48668365340645353
0.4401985299068265,0.7553040085852358,0.46568580586124375,0.16907313225423115,0.5439842886472828,0.7562500099625026,0.37978518254783,0.5760996503595731
0.5183521553071004,0.7234024454353147,0.39951472495276197,0.1868634604360867,0.6676423417844074,0.33055851498336963,0.16519657484549705,0.5572541518117322
0.10248621707982142,0.675147138192555,0.8004986036638474,0.06325348647719026,0.5726035999229334,0.548909388338435,0.3099229623381073,0.8502061038636946
0.4560656224324976,0.8200531658473872,0.8322958942536054,0.37852427631799096,0.6258886205742822,0.566353975808453,0.3132508096842181,0.6276189124335694
0.5714225143023492,0.7140359869848046,0.6480324866923243,0.721135591616491,0.509468138947073,0.5895817293223471,0.1189200421680319,0.4173218576633949
0.7955788089483032,0.5032930296412848,0.7831942418527722,0.37166747362555136,0.41927843225155603,0.605370390005376,0.2558976179476391,0.2806550281940751
0.39634595634527053,0.5882813538292997,0.6200937570870353,0.460464580069655,0.4942133840785659,0.6207221334551363,0.32556995380481424,0.6033927137815885
0.33830127942136246,0.6814154247807253,0.5857332528448851,0.6751193928608417,0.4195248186280862,0.23769551068822053,0.3428727993294068,0.6785790317022862
0.3996485912830927,0.7309998983165554,0.5500443571419358,0.31918093763352007,0.6558294956772448,0.6021983864805189,0.2795692791399834,0.5986359908882843
0.6830804235404149,0.6943411511100104,0.5534413512933651,0.807106291343919,0.5790391076535469,0.2655636638832184,0.36768882044807155,0.29032739531902374
0.5657502219319369,0.8218970789793663,0.3678297665536453,0.7984188814994907,0.5520512496628279,0.7098327109636492,0.2890683742763959,0.4207470331608475
0.39404795924659225,0.5048898135961375,0.6396382145411008,0.3737777322639035,0.6235943202228104,0.5167312266294581,0.30136529120750566,0.6749076109118362
0.6026534866226713,0.714358793650516,0.5939499134678934,0.2844931471961575,0.2979943585476774,0.27644449121649745,0.3251653868986554,0.28163831424370533
0.519415509869608,0.5182020774612844,0.7118041086116813,0.5394476092780627,0.558813795134266,0.4778692983921936,0.39269996287341685,0.4186361928901501
0.6937289981065778,0.7759712295484168,0.6140285244657915,0.3304950114962284,0.3689354215695627,0.5144886991223019,0.2324281997584468,0.26999741642551706
0.35958938122452955,0.6905541285557997,0.5755944447646362,0.16868895658653274,0.49927443015343387,0.7786049426332506,0.2513178127481702,0.5864933791536694
0.43446757068044634,0.7419609972024118,0.46932104549885534,0.6562477307045961,0.46882924075327853,0.6294956612625368,0.2331103508270785,0.641031409840328
0.42157836937356846,0.6136117039410234,0.6108229855232642,0.6432894774554161,0.5661736612096948,0.651666741652587,0.2667802283858067,0.6413054795190918
0.20729701037357628,0.8279464931657751,0.7107355846224243,0.4311023207527122,0.5228187288960955,0.7771832451330901,0.4426234258079764,0.8223045800961545
0.5592240554129152,0.8041724664058851,0.4284991513374209,0.14742704925436445,0.6345117173611788,0.5855783568113265,0.3572725319329822,0.40888574121320803
0.5522110544359778,0.7583544303011888,0.6131210630521109,0.1540947497565228,0.43981028390673865,0.7131281941548605,0.18689102548311579,0.514541538903729
0.5010226913284922,0.6870482753136559,0.6349564427294225,0.4214458576838306,0.5709114389633284,0.7025791670897987,0.23995530344113253,0.4195708123717306
0.4530825733249706,0.7579857285295132,0.49229028245726036,0.3000257930989936,0.5162223216898832,0.4070295759645881,0.3372767224276402,0.6540165586824263
0.21692585158991712,0.629310743201265,0.5118215542637999,0.3317814135716784,0.33647097299284473,0.8209475366444744,0.20934922190672295,0.7488426585512054
0.4158709354469282,0.7855555659020712,0.6345916273149321,0.6043926310120007,0.4081383541476967,0.3869547329893958,0.2274659959185243,0.5710273034609998
0.4314570966946461,0.8649480894323921,0.42998684725610653,0.5466358634845115,0.48501219664778317,0.7376049974216772,0.43449596661741485,0.5470757107806182
0.3395445461556762,0.8070610559979186,0.6524885572874088,0.6756285360995227,0.6112292449891727,0.3724390444641551,0.23866243715268132,0.6068000831393899
0.4677428576667982,0.627039753019259,0.46569684395112,0.20187535532454848,0.5463723057557115,0.690185518222751,0.3954666816029387,0.6285127985300478
0.5808101713629077,0.7361417317273102,0.7594280539549825,0.3313616862626576,0.38324991761192856,0.8792872317225259,0.42553231895309385,0.45863456017631665
0.8772371802421061,0.5706858456241352,0.9506741618082449,0.5517963390920226,0.485968377195284,0.5680532015174683,0.22665379088310356,0.1835363468618833
0.5349155625663677,0.7572390311175675,0.470886479744727,0.4896156682025784,0.701780644879303,0.561546653572028,0.21100374434428584,0.4039009738305937
0.5515100781445529,0.7450603412862539,0.6801311793562012,0.7064760765175244,0.5111223334840858,0.6915659998975273,0.2723867913518835,0.4575368132056471
0.48511081684676655,0.5130183660467835,0.4909887142676971,0.4841073411808139,0.4672674424927604,0.5505905316056185,0.1911372279326375,0.5409406176198036
0.11624575694019168,0.5838216156087636,0.7561431260696684,0.7696218208211105,0.549173964075622,0.8727418055614231,0.31210338785027425,0.8972920692373005
0.4946972249101566,0.6716861103256232,0.41021123863721776,0.5080035603446282,0.576339307958197,0.6288288374188044,0.2794348088146613,0.44728410253644335
0.5120460419882052,0.6699140252859174,0.6720880137641568,0.6124334895177321,0.45438316525199407,0.5519745737668911,0.33605800158863014,0.5417289590683266
0.9926484224970573,0.5790523064581194,0.46905165496659706,0.3352970106431086,0.5502574774371437,0.5189571708156475,0.43969434562328213,0.013429081642200403
0.4615278070437755,0.7388978729352184,0.5689523116352446,0.4028574423767978,0.46711105033291905,0.4600577294740469,0.38174849807703193,0.49072399117407434
0.5603094684667225,0.7251473608940512,0.4453462087279039,0.5821888807678951,0.5719327601829438,0.5058367519863766,0.3489239775412356,0.3469280045556443
0.49305764605895136,0.680573086802148,0.723352570634363,0.7225956341186109,0.5169693157971283,0.5473989909512105,0.10339515870320817,0.5372756796155427
0.26626439247609357,0.6244208499841637,0.4744529468340619,0.5458473898621506,0.5481967827052893,0.5268541389752129,0.3443375982102375,0.8562583942304814
0.7285645629030041,0.8048707126416563,0.6827946388997741,0.3833656456130761,0.42408164538324955,0.5012737088794343,0.4722627660704549,0.22067272342968183
0.6503866065373548,0.8655407113088295,0.5483852957606501,0.6754670059056684,0.4178713615927141,0.9148261845528659,0.0,0.3581357459832935
0.6582063894086094,0.6516438516153462,0.5828291442301705,0.0,0.5945497304659395,0.44548573852657647,0.36893825429756255,0.3973184745459694
0.3181225090410522,0.6387833082845179,0.6221633861100193,0.11555309969862532,0.49206036186145063,0.6219948881469262,0.2840641425243536,0.6183948776538827
0.7805588621872199,0.7491207665411996,0.48572629925117267,0.5363268447336779,0.5285034742099362,0.6888781514641308,0.21502049969770554,0.19544329935852883
0.21962978744154382,0.6641970620253014,0.631555067031133,0.402821671250625,0.46936045729134807,0.6945161993375599,0.38011285839119535,0.7373622735953861
0.6173714187600541,0.6860602799336766,0.8295501846531617,0.5211027302248331,0.5898726774013644,0.5912089386326291,0.47097059006073305,0.43186241598117325
0.9380911251619957,0.7739653151724671,0.4832857821250928,0.41288150448638844,0.43921900199703423,0.5638946142229035,0.37752307288377535,0.1281850033057073
0.3018927349738623,0.5090643912492707,0.7757715214910768,0.5141891389207746,0.48643987600991173,0.6677321236859259,0.26288080487384735,0.7060590782627245
0.38674045407944563,0.8318302324852669,0.8247146450231676,0.23711943580136188,0.5785992812703131,0.63997824749673,0.20565301755918436,0.5711728424708493
0.5199302730175283,0.7072680524329341,0.4775767516457934,0.5140972172159382,0.6172967699164266,0.561156174784873,0.31446276337895435,0.45793018008607933
0.39930486917676017,0.6588506855437819,0.3817418092364172,0.5988829056415169,0.44762407089733164,0.3657182142413354,0.3873169292381588,0.5691702051109021
0.18986731378677346,0.691076584577855,0.6452941350257647,0.6441101207862465,0.6959683981955883,0.5298114416500128,0.26129469737662725,0.7612692431320762
0.5137125949612055,0.6962429355020519,0.517888871584969,0.80271085892974,0.5313241693693617,0.42801747544388136,0.2709617008349203,0.4811854949978713
0.287539257254779,0.5268798696555074,0.8802904828744503,0.44881968870047734,0.39570717381912623,0.499926067490051,0.5822000249838398,0.741202066968314
0.5947184861270363,0.8494938227453236,0.6052211310749748,0.4547822173694358,0.5369052048589968,0.6049834857775439,0.4078651945959726,0.4297943860943897
0.31611515315323935,0.7041325632270617,0.4796700887947231,0.09536550716523046,0.46170007855165424,0.6538104215994924,0.4150128678393632,0.6834732286182851
0.8099868810035079,0.7443002130447375,0.4279260733482433,0.29371771977231503,0.5434068487183177,0.867067912693861,0.15397140939411877,0.19286581083776028
0.34334934153275254,0.7951549770574042,0.7634857438636246,0.36138358519867747,0.4957143752339662,0.5193890431644279,0.22928113207065393,0.6525731187127585
0.4355876967588649,0.5978837542439699,0.514322403887372,0.6100639104552711,0.5074273690190145,0.7161938452912726,0.30746816394542387,0.49955172628282146
0.662703443473934,0.7473471899035228,0.6065743199190642,0.2777997751820742,0.4088406623413854,0.6458940036656755,0.19988624421148504,0.3453033013752097
0.25382713671320895,0.6732358909101206,0.7433704117668721,0.5592680039497665,0.599006123071636,0.7943996505959684,0.46003972988892944,0.7169915840140585
0.5454919869208259,0.7846770775216494,0.5273612472103755,0.399675656607324,0.3843872632848968,0.6864343079393439,0.4410312306590645,0.3871408521212022
0.7614285508564856,0.48727725796485044,0.5931106756889759,0.36456637697704763,0.3891235104595005,0.44872778590705253,0.24664546626159461,0.25710672749929353
0.17850335308775445,0.690090569975873,0.597514738526622,0.4497787938266513,0.5367360349147486,0.3415430956063153,0.47839186066074846,0.7909101450913183
0.5369267717064609,0.6397179344216037,0.7024986767274137,0.3217687255494315,0.660284424717797,0.6466892549501257,0.29957479032800577,0.4744609243564809
0.5519765588496847,0.7432262950634155,0.6886116503265488,0.31419255038146693,0.4647406902935593,0.5207323503149414,0.5589389717389048,0.4904053319037867
0.656364574355462,0.7470044187368202,0.5669829403117757,0.059042818841977096,0.5700972322703965,0.4529529381074104,0.3144686130525036,0.29612348958727636
0.2526098578243836,0.6292374105177974,0.6095473592244777,0.3504091585344221,0.6073340176863545,0.40986334432003835,0.3576192750328422,0.751996206279265
0.23590867738314475,0.6287826135823956,0.5442331482714767,0.3040063707702547,0.5814684437294069,0.6241463246380733,0.4399903441169558,0.6735701785303372
0.6043883131233796,0.688933463144267,0.37835813896208326,0.2968038021301841,0.4688791710826319,0.8261561548970047,0.4277633349807809,0.4722383414070842
0.5593969346466372,0.6103357772684791,0.6386401286097194,0.4833746125180081,0.39089532828059254,0.5386991481440937,0.3510732066135893,0.3726497405089237
0.5500985700691753,0.7841983695452126,0.8838287641249601,0.531726390558102,0.2792452434328645,0.6885405466612983,0.2858859680556164,0.424160446810956
0.5692896418993951,0.6630792799552554,0.46744212889634057,0.44643890092846555,0.47371595005376066,0.5846600474673611,0.3514132699993119,0.49762935328880276
0.3639950556843018,0.4093011780678358,0.4840455435595945,0.5990830380898949,0.6178087368562175,0.40659268663449105,0.21838158281238848,0.6242787980116489
0.5464507394322007,0.6625177943378193,0.46939083425343875,0.515112385166073,0.3875834015238066,0.7102217015265626,0.3152133718864116,0.3936793762527843
0.5586144946597362,0.5961456179156027,0.7086887668084684,0.3409887620388716,0.5700209847518766,0.43579619339589426,0.18906924675020048,0.47703916695459053
0.35712971639472646,0.5368724184539054,0.667272818129466,0.30742874285712407,0.4049847469948128,0.6032439945890347,0.12191183599196984,0.6773969067128328
0.8731549022289513,0.5762573361777427,0.5762193461375315,0.4625644473533693,0.5106072576386839,0.5487719377492042,0.3050426764139443,0.09518578080278702
0.5947665841823575,0.710940847183297,0.46229714075415523,0.5147534219803802,0.5707791614155018,0.7339616151848537,0.4262277890671672,0.37898708977862255
0.26173930055947026,0.832864082824823,0.6138565187459886,0.6795688614062997,0.43405045631615724,0.441277351129397,0.3925804641596059,0.7164902509096255
0.6313107217267659,0.731318447386498,0.36530668089962937,0.6382346089880192,0.5170484680696914,0.658630486170294,0.29180877042743913,0.3583380802389325
0.3050636659545357,0.639349661178426,0.621513985028624,0.2917053986985662,0.4584908663274671,0.4740303888976949,0.47469896981754967,0.600287780199374
0.6574169207484905,0.7455904195170702,0.7307286579131901,0.3795987439745477,0.5705148658938177,0.5233342181506822,0.24309386091534263,0.33351188619560457
0.7317191158014809,0.6540909689781008,0.41232012950494834,0.534203560983554,0.5235317168484637,0.054719965868984644,0.10821673382019764,0.35747659410767657
0.33586353632965793,0.6305399630836855,0.37012225847555047,0.6135995556117945,0.5056507674429267,0.9138147857426863,0.08178987057990378,0.6193379653085068
0.6926752258488644,0.5845637331767015,0.8369156837542289,0.5877938937409585,0.6558349960141978,0.6825835399239347,0.18188090594042827,0.2781500944776474
0.5825561853872997,0.524817119324828,0.5082360540743123,0.3872244334337307,0.5662306142368302,0.48489787710927534,0.38166247432622286,0.3582629314528805
0.664412031998898,0.6610076293440554,0.7703921768915732,0.14919546951429669,0.4309648133873711,0.4313016467500509,0.23651973165326134,0.3661960643208697
0.8793585965307895,0.7158053489920131,0.5769003502203253,0.20021272475088175,0.4914136099202238,0.5256526870680989,0.3460958641857302,0.18080127137632931
0.45092237679942593,0.690337632998511,0.5757067774588008,0.45452670286388286,0.49241012149203395,0.7075319302229177,0.46462833835839773,0.6080935151594553
0.34925276712850206,0.6584033072052641,0.6657619049244967,0.46844511588486915,0.5080319572625211,0.31618726116226115,0.18999030374221937,0.5883467034268149
0.32209711407489533,0.6054253939303218,0.4674001714880339,0.18026412531312302,0.7524509276607495,0.5787623371058492,0.347849973179589,0.7028924724499526
0.33683794300691233,0.7608246191684969,0.6198745715243468,0.4089139221778543,0.5370851892710997,0.865596280869401,0.3538963072655722,0.7348495587037994
0.4845796581171792,0.5682868080053415,0.542776587776386,0.5262448713943566,0.2964097429895224,0.42990804960482937,0.21392620115268968,0.540903497268327
0.5682303949633287,0.7776027913843475,0.40192598348924524,0.16975466849857118,0.4457201028283035,0.6120577558145482,0.43542109252450834,0.4556900892038601
0.5553381598660038,0.5997782981073274,0.6506223112089599,0.620999440360883,0.30676279125041916,0.9304964722886636,0.27122929444505234,0.4210797112022383
0.6654366498072047,0.6247564762646964,0.5605038289683125,0.324493770288035,0.46702017429541604,0.6948227444536159,0.2616247019086991,0.34556884138247845
0.5026003783755814,0.5533214809384323,0.5764462757332938,0.6515226225153302,0.3012689770273571,0.6188885730728182,0.5111613218417973,0.5592155306097389
0.7907068154314634,0.6498597853114363,0.4184758584878763,0.29330951084481993,0.4128409528931572,0.6759954682363504,0.3522766742366718,0.2257036329899748
0.44706863335240876,0.7975312458477979,0.8387100551644207,0.1946749034231642,0.34792784703658797,0.5398701997485447,0.3925290549685498,0.4905176288461049
1.0,0.7515628088443956,0.7315071279579174,0.3083726020316561,0.5384160177967477,0.7949446927955159,0.4354892931521839,0.0
0.6251334695530013,0.7978422112028034,0.7446233826257967,0.380970375384536,0.5000539362628879,0.5401004965649682,0.2349526000540783,0.4353305073914484
0.3285684887167435,0.7522142545933935,0.5541832946337477,0.32230401864570385,0.5302962307498731,0.3061227586896034,0.4249821097053679,0.6876686773008113
0.28582150038777754,0.589633017146963,0.340622566574487,0.3567997156853773,0.4895448611431474,0.541304534408931,0.249810588500233,0.7201316035243763
0.5964944830486371,0.6669210775672442,0.8929376073734265,0.4667930299352381,0.3605702249795582,0.45498982051849446,0.24553766106617025,0.37580474028902794
0.45530744293482983,0.6219800870882537,0.5908353737991198,0.3657641260407201,0.5513521369254736,0.5578208981703856,0.27280000276918637,0.6041225160918919
0.6428000988184184,0.833057490403904,0.48768003059699194,0.38677752120959863,0.6922224560269453,0.5611373911379054,0.2377935165055045,0.4403205310726945
0.594647524914709,0.5803211353573687,0.662520236172467,0.05815472015948081,0.5409212578606547,0.779613479970736,0.3822156432657163,0.4685119312361927
0.4854342174686255,0.7893697689389111,0.7750681182004946,0.47833960320209457,0.4574075400682434,0.7042939089996578,0.3267210655145056,0.5866953636036432
0.330641256386319,0.7892953870108769,0.5965424165871801,0.38215934046166644,0.35719328238945547,0.6394898231363094,0.2508775585382887,0.6514234315753726
0.19703055506282707,0.8829620201716086,0.7917862751909062,0.7220585960965742,0.40919330292400347,0.5995581883001108,0.3674505033154822,0.7779609900684777
0.4106970095865958,0.6590313407370503,0.7624499907775303,0.21208696654920836,0.5453039656572058,0.4411712986713008,0.2724817562613654,0.5814857317384449
0.6712797588646945,0.7712322159580162,0.43854282188969124,0.03834093430009711,0.6073118026799376,0.27282371435014835,0.26719296296353234,0.3306489032341182
0.5428187488260408,0.9281651836538842,0.4989314841510785,0.5236136987860084,0.5260866174721976,0.6169740017089175,0.30486838849015435,0.528732240180222
0.2508522442576024,0.6382358323066303,0.7436305744919651,0.4693054036626001,0.5799887289705984,0.7191961805360488,0.3463460355666217,0.8074420927158183
